,time,lat,lon,delta,dist,heading,rad_heading,m/s,knots
1245,2021-10-30 03:45:47,-33.828156134113669395,151.2843084242194891,1.0,3.8877053140949944,-146.57489887478584,-2.5582145861427446,3.8877053140949944,7.55709264857167
1246,2021-10-30 03:45:48,-33.828188404440879822,151.28428855910897255,1.0,4.0241454378667445,-152.8081307908214,-2.6670050061179595,4.0241454378667445,7.822310964524644
1247,2021-10-30 03:45:49,-33.82822411134839058,151.28426584415137768,1.0,4.484162278283962,-152.0355289674241,-2.6535205604927654,4.484162278283962,8.716511939668608
1248,2021-10-30 03:45:50,-33.82825923152267933,151.28424614667892456,1.0,4.301133422590707,-154.91673211979898,-2.703807041920547,4.301133422590707,8.36073239670241
1249,2021-10-30 03:45:51,-33.828297453001141548,151.28423072397708893,1.0,4.473436493844214,-161.38865920068736,-2.8167634784310343,4.473436493844214,8.695662687940112
1250,2021-10-30 03:45:52,-33.828335590660572052,151.28421270288527012,1.0,4.547258097634649,-158.47778084761572,-2.765959067044904,4.547258097634649,8.839160369538526
1251,2021-10-30 03:45:53,-33.828372973948717117,151.2841908261179924,1.0,4.614636534134756,-153.96943140806889,-2.687273525494371,4.614636534134756,8.97013353905864
1252,2021-10-30 03:45:54,-33.82841077633202076,151.28416995517909527,1.0,4.616718165445985,-155.2610483867665,-2.7098164944473058,4.616718165445985,8.974179905593184
1253,2021-10-30 03:45:55,-33.828449836000800133,151.28415059298276901,1.0,4.6885882157436125,-157.5249286393148,-2.749328658725154,4.6885882157436125,9.113884071643927
1254,2021-10-30 03:45:56,-33.828489482402801514,151.28413181751966476,1.0,4.728557564942225,-158.43456602415742,-2.765204826089889,4.728557564942225,9.191578251267554
1255,2021-10-30 03:45:57,-33.82852736860513687,151.2841096892952919,1.0,4.674975960799659,-154.01315468169324,-2.6880366405788663,4.674975960799659,9.087423971544652
1256,2021-10-30 03:45:58,-33.828567517921328545,151.28408982418477535,1.0,4.818068323196293,-157.56283071932438,-2.749990174814676,4.818068323196293,9.365573201635174
1257,2021-10-30 03:45:59,-33.828608505427837372,151.28407641313970089,1.0,4.712760719912988,-164.72660889075362,-2.875021690788615,4.712760719912988,9.160871648838542
1258,2021-10-30 03:46:00,-33.828649744391441345,151.28406132571399212,1.0,4.782664850671064,-163.02097967696642,-2.845252845189826,4.782664850671064,9.296754373987843
1259,2021-10-30 03:46:01,-33.82869257591664791,151.28404414281249046,1.0,5.0100471862096985,-161.48906311193613,-2.8185158572642055,5.0100471862096985,9.738750162630605
1260,2021-10-30 03:46:02,-33.828732892870903015,151.28402779810130596,1.0,4.720952389819446,-161.3073328150513,-2.8153440652329382,4.720952389819446,9.17679497723619
1261,2021-10-30 03:46:03,-33.828771784901618958,151.2840138841420412,1.0,4.502055835403219,-163.37574096417362,-2.8514445977102048,4.502055835403219,8.751294223313534
1262,2021-10-30 03:46:04,-33.828813442960381508,151.2840034905821085,1.0,4.719788110153762,-168.2378142020816,-2.9363037841848008,4.719788110153762,9.174531799193728
1263,2021-10-30 03:46:05,-33.828855520114302635,151.28399267792701721,1.0,4.773291258554036,-167.89566351713472,-2.9303321281945243,4.773291258554036,9.278533573192712
1264,2021-10-30 03:46:06,-33.828896675258874893,151.28397691994905472,1.0,4.792300629508203,-162.27876465558649,-2.8322987493089857,4.792300629508203,9.315484824865743
